Movie name,Review,Created at,Score,Genre
Brazil,"I am really surprised about the number of positive reviews for this film !! it's one of the worst movies I've ever watched, I felt confused (what's going on?!) until the end of film, even the jokes were so silly. I know the film is talking about satirizing the dystopian society, but it was so messy and you don't know what's going on or why !! maybe if you watched it at that time you will like it, who knows! On my advice, don't waste 2 hours of your life on it.","MAY 17, 2020",2.0,sci-fi
Superman II,Just the thought of this film being above the Godfather part1 and 2 is unbelievably angers **** have two masterpieces and many more(like LOTR and Patton) being rated lower than this cheesy action flick.I don't think it should even be included in the High Scores list because there are just 7 reviews.,"OCT 6, 2010",3.0,sci-fi
Cloud Atlas,"Watched it and I ended up with an head ache in the end because of spending 3 hours so much concentrated to see how would the plot turn up in the end, just to face some ""nice"" and ""profound"" truths about stuff we see in so many movies. Stuff like, ""believe in yourself"", ""never give up"", etc etc. No greeeeat revealing truth or something that tied all stories. Yes, the movie starts and ends with about 4 or 6 stories, all mixed up and you just learn whats up along the way we, the viewers, are totally left in the dark. 3 hours watching a movie to see what it leads in the end. It's frustrating. I rather see Dances with Wolves enjoying all the movie and not wanting to see the end because it was a cruel one, rather than waiting 3 hours to see if what I've watched was worth the wait and find out there's nothing interesting about it. The acting was nice, nothing wrong with it. Just the plot and how it was told and its end.","APR 20, 2013",3.0,sci-fi
Captain America: The Winter Soldier,"What The Winter Soldier does not have is the actual structure of a political thriller. It's an efficiently made, TV-style superhero flick. The good guys punch the bad guys, the cars crash into each other, and the big CGI heli-carriers crumble like peanut brittle.","MAR 23, 2020",3.0,sci-fi
Inception,"The winner in the category ""The dullest depiction of dreams ever"". Add to that boring characters who are in the movie just to explain the plot, and also they talk and think a lot faster than an average viewer. This and plot's unnecessary complexity can pass as something intellectual nowadays, I guess. Though I seriously doubt that a truly intellectual movie can be praised and understood by the majority. Nolan is good on a technical side but he is so unimaginative he needs to collab with someone more creative asap. I'm tired of seeing him fail. PS: I wanted to score it 2 but Metacritic went full **** and scored it 0 against my will","DEC 9, 2016",0.0,sci-fi
Terminator 2: Judgment Day,From watching this movie I thought the graphics were **** and that they could of done better with the ending it's just them distorting the chips in liquid that completely does NOT look like actual melted metal. So PipeBomb!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"DEC 3, 2012",2.0,sci-fi
Wreck-It Ralph,"This movie is the biggest piece of commercial i've ever seen in an animated movie. the well known, and well loved gaming characters like, Bowser, Sonic, Eggman, packman, and so on. They are only in the movie for like 5mins, and over half of them don't even have a line. I bet it's just so they can put em on the poster and in commercials, so people go see it. Futher more, it was predictable as hell. well, maybe it's just me, but i feel tricked by Walt Disney, what a load of BS (sorry). i'm just glad i didn't pay to watch it. But i can see that it would be good for small children, who dosen't know thoes classic gaming personalities, so they don't feel tricked. And it definitly shouldn't get oscar nominated. But i guess if it wins a Oscar Statuette, then i'll know that the Oscars is Fixed. xD","FEB 23, 2013",0.0,sci-fi
Star Wars: Episode IV - A New Hope,"Sorry to the fanatics, who will no doubt hate me, but I absolutely love sci fi and fantasy, but just can not bring myself to like any star wars film. The cheesy characters, terrible muppets (specially those in the music band in the bar) the camp robot, silly Yoda etc. Also there is never any sense of fear from the hero's, no one dies, no matter how many battles they get into. Don't even get me started on the later movies, Jar Jar Binks, omg what a movie wrecker.","SEP 3, 2015",1.0,sci-fi
Edge of Tomorrow,"Groundhog Day, Source Code, Pacific Rim put together brings Edge of Tomorrow like already one of comment said, I really can't see how is possible that somebody which see it self like regular movie critics writer (i think on many news papers and magazine) can give to this movie any higher score than 3+ and 1 point more for good production, after his fourth ""reset"" movie becoming on first place boring, whit various ATTEMPTS in several different directions for developing story, but neither of them was developed in some kind of main note , so all is one big mix, as is said before of several movies, whit End which is so chip and stupid , that was simply **** example Movie LIVING IN OBLIVION maybe is not master piece but he have one main impulse trough which viewers is guided from beginning to the end. As i said... edge of Tomorrow is maybe poorest executed movie for last , let's say 15 years in which Tom Cruise took the main rolle","JUL 23, 2014",3.0,sci-fi
Assassin 33 A.D.,"It's almost funny how the user reviews on this site have been completely ruined by thin-skinned, snowflake, whiney conservatives. They brigade any media that they think might offend them (if they bothered watching/playing it). Sometimes all it takes is that the show contain a **** or a transgender person in a normal role. Sometimes it's a TV show or movie that portrays the VERY REAL truth of the African American experience in America in the 1950s and 60s. Sometimes it literally just needs to have a woman as the leading role. You don't bother WATCHING these things. Most of you dont even bother writing actual reviews... Someone just told you that there was this movie that had **** in it so you went to Metacritic and scored it a 0 because the thought of it triggers you. It doesn't matter that **** exist whether you like it or not, so it makes sense to have stories about them. And then we have this trash calling itself ""film."" Oh and look, all of the uncultured rejects who gave Watchmen a 0 (despite never watching a single episode) simply because it's about the black struggle in America and that upsets you for some reason, you're all here to rave about how great this pandering trash is because it's about Jesus and ""forcing science to humble itself before God"" or some dangerously stupid message. A story so full of plot holes that there are contradictions IN THE TRAILER ITSELF (though I don't expect these people to catch contradictions... after all, they ignore them in the Bible)... Grow up and open your mind to some real art. Step out of your comfort zone of ""Christianity proves to the world once again that it's superior"" garbage propaganda disguising itself as ""film"" and watch some actual film. You might learn something and stop brigading quality media because you can't handle the thought of a transgender person existing.","SEP 8, 2020",0.0,sci-fi
Cloud Atlas,"I picked up this movie to rent, thank God I didn't pay to go see it at the movies! What a hot mess, hard to follow, and you will totally try to lose your mind watching the whole thing. You can tell by my ratings on other movies I usually give an honest effort the benefit of doubt, not on this one. Should really have given it a O as I see no redeeming value in the movie and an actor of such great movies like Tom Hanks, it is beyond me why he would do such a movie!!","MAR 20, 2015",1.0,sci-fi
The Faculty,"Too gory for my taste. The acting was average, and the actors looked straight out of a soap opera. I would skip The Faculty and watch a better sci fi.","JUN 23, 2016",2.0,sci-fi
Inception,"Clearly over thought concept, blockbuster budget and all star cast list makes the film feel like its trying too hard to impress. Nolan desperately tries to make the film awe inspiring with genius seeping out of every crevice of the plot. Unfortunately this is all counter productive, making for a very laborious and lacklustre watch.","JAN 21, 2012",3.0,sci-fi
Face/Off,"After watching this movie and reading the reviews, I finally realize why ignorant **** like Transformers and The Fast & Furious franchise make money. How can you people actually try to defend this movie as some sort of craft and not just action stereotypes thrown together? The acting is not intentionally bad. If these actors were doing these performances as some sort of ironic disrespect of the material, I might respect it. In retrospect, however, both Travolta’s and Cage’s careers have shown that this is the result of them ACTUALLY TRYING. That’s embarrassing to say the least. Typical of two privileged Hollywood types who have found a way to entrench themselves in the system. The ONLY entertainment value this movie has is watching it to make fun of it.","JUN 14, 2021",3.0,sci-fi
Captain America: The Winter Soldier,"Not Marvel's finest effort, Captain America: The Winter Soldier teases you with intrigue and a nod to old school conspiracy thrillers before deteriorating into the studio's **** product. If you're a Marvel Studio fanatic, you might enjoy the repetition.","APR 3, 2014",3.0,sci-fi
Spider-Man 2,"After the very good spider-man (2002), this sequel makes no sense, Peter is a loser who never does anything scientific as in the comic and has no charisma. The only good thing is Alfred Molina.","JUN 2, 2014",3.0,sci-fi
Inception,"I guess this movie works. There's good action scenes and some interesting camera use, but it's ultimately ruined by Christopher Nolan's pretensions. I found myself annoyed by its attempts to be deep, with cheap tricks like the top at the end presented as some mind-bending ambiguity. Its resemblance to Shutter Island is also worth noting, with DiCaprio playing Cobb as a Federal Marshall minus the accent. I was just really disappointed that this movie could have been better, had the dream nonsense either been removed or executed better.","MAR 19, 2012",3.0,sci-fi
Equilibrium,"Its ridiculous. Why? Because you are MORE likely to start wars wiht no emotion, not less. Its like the writer and director have zero understanding that Stalin, Putin, **** people are not emotional. Making everyone have no emotions mean they wont care if they kill someone. Its why people on Meth, crack are more likely to kill. It takes away their empathy and makes them feel invincible. Its not even an interesting concept , because it just doesnt make sense lol. If you are a murderous person you are probably more likely to kill unless the drug makes people like that docile. The movie is mediocre and very silly.","FEB 6, 2023",3.0,sci-fi
Cloud Atlas,"Have never checked out on a movie harder than this, relentlessly annoying and scattered.","JUL 14, 2023",0.0,sci-fi
Cloud Atlas,"Incoherent, dull, lacks a narrative and characterization. Nothing spectacular visually, baffling - no, embarrassing decision to use prosthetics to make western actors look Asian. A few interesting ideas, but ultimately; six supposedly linked sub-par stories. In one respect the film was faithful to the book: terribly boring and overblown.","JAN 24, 2014",3.0,sci-fi
Dredd,"Acting was good, Urban portrayed Dredd well and Olivia was a natural with her Anderson character. What gets on my nerves is the low budget props. The cars were 80's, the mega city was like a normal 20th century metropolis and doesnt even look like America. And the plot came from a recycle bin. Dredd is like a ""futuristic"" (in quotes because like I mentioned before, props are dredd-full) version of The Raid (2011).","JUN 12, 2013",3.0,sci-fi
Inception,"This is not just Nolan's weakest film to date, I feel it's one of the most overpraised movies of this century. Inception has got to be the most insultingly superficial and unimaginative depiction of the human mind ever put to celluloid. The characterisation is terrible. In fact there is no characterisation. Nothing is revealed about the supporting characters. Their motivations and intentions are left blank and there's not a shred of humanity in any of them. Half the characters have only one task - to explain the plot to the audience. It almost feels like Nolan distributes the expository dialogue among the unimportant characters and saves the actual bit for the important characters. They're merely subjects to experimentation. And Nolan still doesn't know how to write adult women. Nolan's women tend to be ruled by their lady feelings before ultimately capitulating to the men around them. Mal is, by far, the worst example (so far). Anne Hathaway's Brandt would be second. And this is where Nolan's exposition spins wildly out of control. He spends the first half dictating all the rules of the dreamland and then spends the other half dictating how to break all these rules. And why do all these dreams feel like James Bond movies? I never understood why Inception is soooo action oriented. It almost feels like a video game at times. And there's not a shred of depth to it. I keep asking myself ""why did nolan go to such great lengths to make this movie? what is he trying to convey through it?"" And the answer is nothing. He's just created a world with no ideas. That's why the movie feels so cold and mechanical. And keep in mind Nolan is often praised for dealing with dark philosophical ideas (especially in Memento and his first 2 batman movies) but Inception doesn't bother with that. It's not just superficial, it's pretentious. This is the perfect example of a film that can fool people into thinking it's profound and deep. It's not.","JAN 20, 2015",3.0,sci-fi
Stay Alive,"An unforgettably and unforgivably terrible film. It is completely laughable, and is a pathetic horror turn with a dimwitted plot, terrible acting and irritating direction.","APR 21, 2011",1.0,sci-fi
Cloud Atlas,"The film is based on the idea that separate events in different historical periods can be causally connected. Adaptive transactions within evolution may be similar at different times, but causality between them has not been scientifically proven. For the viewer who does not believe in magical reality, the film is only a depiction of some stories - nothing more.","NOV 20, 2022",3.0,sci-fi
Star Wars: Episode III - Revenge of the Sith,"The fact that this movie has a higher user score than Episode VII shows that the internet is probably in it´s ""edgy"" phase right now. Episode III the best out of the worst, but it´s still a very bad movie. Bad and rushed script, bad acting, very outdated CGI. Also, like the people that believe the ring theory and think that Lucas is a genius, this movies tries too hard to be edgy.","NOV 16, 2016",2.0,sci-fi
Cloud Atlas,"The Wachowskys, without a doubt, have lost their way a long time ago, and if they thought that with this film they were going to recover, they are clear. If they hit the ball with 'Matrix' and got screwed with 'M. Reloaded' and 'M. Revolutions', then with 'Speed ​​Racer' they sank even further, with this one, they have thrown themselves into a bottomless pit. Many people called these brothers GENIUS, VISIONARIES with 'Matrix'. 'Matrix' is fine, but not a revolutionary work. Simply a rehash of dystopian science fiction and well-sold Hong Kong cinema, I said when I saw 'The Matrix' that geniuses are nothing at all, copypasting is not being geniuses, then with the sequels they proved me right, 2 freaked out otakus of life, because now they pretend to be profound and metaphysical...come on! They don't even believe it! I want to say that I have NOT read the book, so I am only going to give my opinion as a movie, not as an adaptation. 'Cloud Atlas' is a true chaos and a monstrous and disproportionate film, imagine that you take 6 mediocre films and put them in the same film, but when you see that there are almost 8 hours of film, you start to cut and cut until leave it in 3 hours, the plot....plot?, I hope, it is simply a bunch of films concentrated and assembled into one, which supposedly the stories are related by merely banal things or that have no apparent meaning, in others words MCGUFFINS (a book, some birthmarks, a button), which like good mcguffins, they don't even deign to explain them to you. The stories, as I have said, are a set of conclusive stories, of mediocre films, some of which lack logic and sense, since they do NOT explain absolutely anything. The plots are completely random stories, a story in 1858 with a lawyer and a black man on a boat, 1 **** who composes a sonata for an old fool who has the melody in his head in the 30s, another She is a journalist who tries to uncover some guys who want to cause a Chernobyl (??), a cloned Chinese who becomes a messiah in a cyberpunk Seoul, an editor who flees from some thugs and is locked up in an asylum (the part funnier, by the way) and finally a kind of planet of the apes with Tom Hanks as the protagonist. Then we find the same actors in the segments of the film characterized in crazy and bizarre ways that seem like something from the chanante hour, all the actors become Chinese, even the black ones, poor Hugo Weaving is turned into a nurse who is a bastard. a nursing home, in SPOCK!! and into a Leprechaun, and Tom Hanks is characterized as a gazillion old men, Halle Berry is turned into a Chinese cyborg, into a white Jew and.... Hugh Grant into a URUK HAI!! The only thing that stands out about the film is that visually it is spectacular, very good special effects, which makes me think that this film reminds me too much of '**** Punch!', many special effects, incredible combats, but 0 in script, and exactly that happens to this film. In conclusion, the film is a true disaster, chaotic, unfathomable, drawn out to the point of boredom and surely, this is the typical film that over-the-top glasses and hipsters, who for seeing a Kitano film in their lifetime, will praise it and They will say that she is wonderful and a lot of pompous and empty synonyms, because they cannot understand what shit they have told her.","SEP 13, 2016",1.0,sci-fi
Star Wars: Episode III - Revenge of the Sith,"Ewan McGregor is awesome again as Obi-wan and Ian McDarmid as Palpatine but the rest of the rest cast ranges from poor to forgettable. Though you can see it from a mile away the betrayal of the Clones with Order 66 is probably the best moment of the movie. Unfortunately, the moment that the entire trilogy, nay the entire Star Wars series up to that point, counts on fails miserably. That moment is Anakin's falls to the darkside and it is unforgivable thus the hard rating. From the original trilogy we were told that Anakin was seduced by the power of the darkside. Instead it went something like this: Through half of the movie, Anakin is shown to be a trusted Jedi who has a great relationship with his mentor and friend Obi-wan Kenobi. When the two Jedi friends are separated, Palpatine starts ""luring"" Anakin to the darkside with tales of the Sith and trying to pit the Jedi Knight against the council. Anakin finally learns that Palpatine is the Sith Lord that they have been looking for. He never puts 2 and 2 together that, as the Sith Lord, Palpatine has been playing both sides of the war. Obvious because there are always only 2 Sith and Dooku was named as a Sith earlier in the movie. Palpatine has been the reason for so many Jedi and Clone Troopers murdered and countless of civilians killed over the past few years. Anakin doesn't seem to care. Palpatine feeds him some line that he can help him save Padme from death. This is the guy that hid from Anakin for 13 years the fact that he was the sworn enemy of the Jedi. At first Anakin goes to inform the Jedi Council who immediately send a group over to arrest the chancellor. Here we see the worst excuse for a lightsaber fight in Star Wars' history. It's just laughable. Jedi MASTERS literally just stand there while they get stabbed. Anakin walks in at the last minute and has to make a quick decision to save: A) the sworn enemy of the Jedi that just lied to him for 13 years B) his friend, colleagues and brothers who helped raise him since a boy The rest goes down in terrible cinematic history. Palpatine's first order after Anakin's heart wrenching decision is to go back to the temple and murder everyone he has ever known... and some children. Anakin goes from heroic war-hero savior to child slayer in less than 2 hours. Where was the gradual seduction to the power of the darkside? Instead we got some seduction by a creepy old liar and one hasty split second decision. These scenes literally ruin everything you thought you ever knew about Darth Vader and Star Wars up until those moments.","DEC 11, 2017",3.0,sci-fi
Pulse,"Without doubt a contender for the worst possible Asian-horror remake, Pulse simply downright failed; The cast is appalling, the story is nonsense, the pace is erratic, the VFX is cheap, the horror is non-existent and the ending is so silly, it ridicules your IQ. A two-year-oldâ","NOV 18, 2010",1.0,sci-fi
Inception,"This is probably the most overrated movie of all time. Christopher Nolan doesn't seem to know how to explain something without expository dialog, and it gets really boring once you hear the same thing for a dozen times. This is a movie that tries to be intelligent but doesn't want to lose the appeal to the masses, and tries to fix that by making sure that everyone understands exactly what is happening, and it made me feel as though I was in a kindergarten class. While it's a gorgeous film with incredible actors, the looks don't make up for the lack of script quality.","AUG 14, 2017",3.0,sci-fi
Back to the Future,"Next time you make a movie, don't have your only female character be a typical damsel in distress in need of a man to save her from being ****.","FEB 2, 2021",0.0,sci-fi
Back to the Future,"Back to the future, it's a big episode of Happy Days with its silly 50s, the unbearable little Michel J. Renard and the big oaf behind his coattails. Fortunately, Doctor Foldingue, fresh from his asylum, is there to help the midget! We could possibly find in this film the merit of having brought a commercial failure that everyone had forgotten up to date and in fashion (the Delorean designed by Giugiaro and powered by that old PRV, our national shame) but ... that's all. Its cheesy Fonzy-style humor (did they forget it, poor guy?), its situations about time travel which recycle all the clichés that have existed for 100 years make Back to the Future a poor, rough-hewn piece of crap that doesn't get any better with... time, quite the contrary. The film also suffers from numerous drops in pace, which does not improve its viewing, a hardship which should be recognized by social security for the stupidization of the masses that it causes.","JAN 16, 2017",2.0,sci-fi
Cloud Atlas,"Don´1 know, what this movie was all about. Boring and potracted.","AUG 16, 2013",0.0,sci-fi
Moon,"Moon's hair thin plot line is drawn out and uninteresting featuring some rather flimsy ideas already explored in numerous works of SF with much more aplomb. It seriously amazes me that so many people are intrigued with this light weight contender which seems to be aimed pointblank at the lowest common denominator. People who have never read a science-fiction book, have never watched a Star Trek episode and to whom 2001 is just a date on a grub-stained calendar still clipped to the fridge.","AUG 23, 2010",2.0,sci-fi
Cloud Atlas,"Cloud Atlas conveys a great message, and it is surely complicated, but when you use something as powerful as ""karma"" as a plot device, the message get lost. Karma is like ""deus ex machina"", and should only be used for comedy.","FEB 21, 2015",3.0,sci-fi
Pulse,"This was just plain horrible. The acting was a joke, the plot was one big hole after another and all the charactors were just bad people. I was actually happy when they died, I am actually angry more of them didn't die! Don't watch this steaming pile of crap.","JUN 12, 2011",2.0,sci-fi
Cloud Atlas,"My wife had read the book and thought the book to be excellent. However, we both thought the movie had little if any any value on any level. It was pretentious, gratuitously violent at every turn, and came off as a murky vapid redundant stew of ludicrously trite pseudo-intellectual bunk. If you want something new, exceptional, with depth and quality, go see A Late Quartet before it's gone from theaters.","NOV 13, 2012",1.0,sci-fi
Spider-Man 2,"This movie has dazzling effects and action, but I'm sorry, I can't help but be annoyed by how stupid Peter has become, how even more **** Mary Jane has come, and how idiotic Harry is thinking that just because Peter takes pictures of Spider-Man, automatically means that Peter knows who Spider-Man is. It also doesn't help that Spider-Man's powers disappear for no realistic biological reason. I can't believe people just gloss over these flaws.","MAR 6, 2018",3.0,sci-fi
Inception,"Can't for the life of me figure out why this movie got such high ratings. Another movie rigged by reviewers to get people in seats. DO NOT SEE THIS IN THEATERS. Wait for the DVD if you must. The plot is stupid and confusing, the characters are annoying and far-fetched, the premise is so unbelievable it boggles the mind. Whoever came up with this should be shot. The dream sequences are just excuses to use some CGI effects and basically stray from reality as much as possible, and OMG but I had NO IDEA my dreams could be so vivid and real, to the point where you can arrange heists and kidnappings and create 'projections' that can actually kill you. I've never sat through so much nonsense in my life. This is a poorly written movie. If M. Knight had of written this it would've been viciously attacked, in stark contrast to the rave reviews and high ratings this has received so far. I will never get that hour and a half back. What a waste.","AUG 23, 2010",1.0,sci-fi
Captain America: The Winter Soldier,"Well that was dull. Barby and Ken fight it out against equally two dimensional evil Ken dolls. This has been done a thousand times at this point only a lot better, I should have watched raiders of the lost ark. Do yourself a favor and learn from my error and why does everyone have so much makeup on, how white does the captain have to be. There is also a not so subtle militaristic theme running though out. Get all the kids brain washed early that killing really isn't all that bad. Hollywood is really left wing. I did not enjoy this film.","AUG 9, 2014",0.0,sci-fi
Spider-Man 2,"I guess you have to be a Spidey fan in order to love this movie. Still, I don't see how anyone can defend the horrible performances from James Franco or Kirsten Dunst","FEB 16, 2022",0.0,sci-fi
Spider-Man 2,"I guess you have to be a Spidey fan in order to love this movie. Still, I don't see how anyone can defend the horrible performances from James Franco or Kirsten Dunst","FEB 16, 2022",0.0,sci-fi
Star Wars: Episode III - Revenge of the Sith,"A **** ending to a **** trilogy. What more is there to say? The acting is back, the writing is terrible, the story doesn't make any sense, and it's just boring.","APR 18, 2015",3.0,sci-fi
Aliens,"James Cameron wrote a **** script, and it shows as this film gets cheesier and cheesier as the years go by and Alien gets better and better as the years go by. Some of the acting was absolutely horrible, and the story was uninteresting, and lacked emotion. I wont deny that this was a fun action ride, but it doesn't even come close to Ridley Scott's film, and is not part of the franchise in my opinion. I own the Quadrilogy, and have watched these films probably like 50 times in my life time, and its funny how my first impressions of them have changed so much, and how the really good stuff just got better, but the hidden crap under James Cameron's film just started leaking out over time. Would have given it a higher score as an entertaining action film, but since its the sequel to a fantastic Art film, and it lacks any art on any level it completely fails.","AUG 2, 2012",2.0,sci-fi
Blade Runner,"There are many problems with Blade Runner, but let us start with the positives. First, the setting is great. The futuristic city they built is beautiful and amazingly huge in scope. In addition, the general feel of the film is cool and the lighting is perfect. The acting is also solid. However, beyond this, the film is a trainwreck. The story is terrible. It is overly complex and nearly impossible to follow, even if you pay attention. The action is stupid and poorly done. The script is lacking as well. The film is not slow, but it never really hooks you in. I was never made to care about anything that happened. In addition, the ending is terrible, largely because it creepy and borderline sadistic, which completely turned me off and made me entirely repulsed. For a film that is now considered a classic, I find myself agreeing with the initial negative reception.","JUL 16, 2014",2.0,sci-fi
Blade Runner,"Always been a fan **** scifi movie... I was like 6 when this came out and didn't watch it back then and for some reason never got around to watching it until recently. I've been told numerous times this was a classic, one of the best of the genre. Well wait, I did watch it like 10 years ago after a friend told me it was his favorite movie of all times and I honestly don't remember any of it, other than I felt it was pretty boring. So a couple months ago I watched it and fell asleep on it... and now I finally got around to watching it fully, well rested and with no expectations. I just feel the jell-o doesn't take hold... It seems like the whole plot is very shallow and uneventful. Throughout the movie, you don't quite get what the runaway replicants want exactly and by the time you do, they pretty much learn they can't do anything about it... Then it just becomes a succession of extremely cheesy action scenes (the whole JF Sebastian apartment ending, geez man, give me a break). Overall, it was a pretty excruciating experience to watch. Granted, it was ahead of it's time and there was a lot of originality, but story-wise, it was in my opinion terrible. I hope Denis Villeneuve's upcoming follow up mops the floor with this, won't be hard IMHO.","JUN 17, 2017",3.0,sci-fi
Star Wars: Episode VI - Return of the Jedi,"What's this? If Randall saying in Clerks 2 LOTR is 3 film about walking Star Wars is 3 film about rescue, rescue, and rescue. The first film: rescue princess leia, the second film: rescue Luke Skywalker and the third film: rescue Han Solo. I guess Lucas have no idea with his story. It's too lame, too long and poor storytelling just about rescue in space.","MAR 12, 2015",0.0,sci-fi
Cloud Atlas,"If the six stories were disentangled and laid out separately, it would be clear that none of them has much depth or surprise... Very hard to follow! Plot was not developed well and I feel like the whole movie is about all the special effects, CGI and costumes.. DO NOT WASTE time or money watching this movie.","OCT 30, 2012",1.0,sci-fi
Inception,"Bland, stale and most importantly annoying so much so I fell asleep in the theater when this movie was new. Nothing was cool and nothing was noteworthy. Honestly a soulless experience and 148 mins feels like 5 hours in comparison. Inception gets a 1/10","APR 14, 2023",1.0,sci-fi
Spider-Man 2,"it wasn't that good, at least not good enough to earn a 8.9 rating, I have to admit I like watching this but wow, it surely doesn't deserve such an effervescence","FEB 18, 2022",0.0,sci-fi
Spider-Man 2,"it wasn't that good, at least not good enough to earn a 8.9 rating, I have to admit I like watching this but wow, it surely doesn't deserve such an effervescence","FEB 18, 2022",0.0,sci-fi
Superman II,"I was so impressionable as a kid that I had no idea how to criticize a movie or compare it to others on special effects. To me it was one of the greatest movies from a child's perspective. I grew up and now realize it was a B movie and I'm not comparing it to today's special effects films because that's unfair, instead I'm comparing it to Star Wars which is the movie which was truly ahead of its time in production, acting, storyline and special effects. Star Wars has truly stood the test of time. Sorry, but Superman II is a joke and people seem endeared to Christopher Reeves out of nostalgia and patriotism but he was a terrible actor. The only actor in that film worth anything was Gene Hackman","JUN 22, 2013",0.0,sci-fi
Star Wars: Episode V - The Empire Strikes Back,"This is my least favorite Star Wars movie. I don't know why this considered to be the best Star Wars movie out of all of them and bashing the other Star Wars movies negatively? I really think of the issues that I have with this film is: I really think Irvin Kershner should have fix some stuff that could have been might improve it to be better such as have a scene where Stormtroopers shooting citizens at Cloud City that makes them more threatening, the asteroid scene pacing needs to be better, needs space battles, Luke and Darth Vader fight scene needs to be better, I think Darth Vader should done a dog fight with Han Solo in space instead of being chased down by Tie Fighters, I wished Luke's partner needs more screen time and development for Luke for the Battle of Hoth, have Boba Fett shoot someone, I think maybe have a scene of Yoda mentioned about what happened during at the Jedi Order and his mother to Luke, I think the Wampa scene should have Luke not harm it like Mark Hamill wanted, and maybe have the other Bounty Hunters have more screen time as well.","MAY 1, 2020",2.0,sci-fi
Assassin 33 A.D.,"How many of the makers friends got roped in to spam this movie with positive reviews? Absolute drivel, banking on Christians feeling obliged to watch anything about Jesus, no matter how crap it is....","APR 9, 2020",0.0,sci-fi
Inception,"Ridiculous, and ridiculously boring. No character development, no authentic emotion: Nolan gives you no reason to even CARE. Little by way of original ideas, or original film making. And the screenplay! 99.9% pure drivel. In all, it's a crappy movie inside a mindless movie inside a pretentious movie inside a boring movie. Skip it.","AUG 14, 2010",2.0,sci-fi
Moon,"This movie is let down by presenting a plot which is frankly, disjointed. I cannot remember the last time I found it necessary to access the internet to understand the mess I was watching on screen. The fact no one seems able to concisely describe the plot is testament to it's lunacy. even the synopsis presented here at Metacritic is a bit different to what happens on screen. I have seen claims of intellectual this and that in regards to this movie but seminal it ain't. One of the pivotal moments of the film, when the 2 clones meet each other, is an exercise in pure fallacy. Of all the things that would occur, ignoring each other is definitely not something anyone (any couple) would do, especially on a one man lunar station.","OCT 26, 2023",2.0,sci-fi
Edge of Tomorrow,"think this movie was overhyped. it was good, but i think the overhyping ruined it for me. i found that emily blunt and tom cruise didnt have much chemistry either... but the plot was amazing. the whole time loop/ ground hog theme always interests me and so this wasnt a complete waste of time. i also liked that it had a happy ending, i hate when movies have a sad ending to make it more “artistic” or more “original.” please, there are ways to make a story original without a sad ending. that said, im sorry to give this a 2, i loved the director’s other movie, the bourne identity, but just was a bit disappointed watching this. it wasnt a waste of time tho, it was enjoyable. just wish other people hadnt hyped up my expectation so much.","MAY 7, 2021",2.0,sci-fi
Inception,"No offense, because we all have been 12 years old, but the only way you can consider this film mind blowing, smart, creative and blah blah blah is if you are 12 or below. I give it 3 points because of the city landscape and some well done effects. Everything else is quite vague and boring.","FEB 25, 2011",3.0,sci-fi
Star Wars: Episode VI - Return of the Jedi,"Very, very, very sad end for a great saga, this natural trash movie should be completely redone, and even George Lucas recognize he made a lot of mistakes in the series and if he could he would change that, only children or completely blind, insane ans brainless fanatics with childish behaviour thinks George Lucas don't make mistakes, but even him agree with this. For little children this a good film, but for the old fans the only scene in the whole film that is great is the death of Darth Vader, and it's all, don't buy or see this film, only this scene.","AUG 12, 2011",1.0,sci-fi
Cloud Atlas,"too much for nothing... the trend of overfictioning philosophical meanings of life and mankind - inception and few others got it right, but not this one.","DEC 29, 2012",2.0,sci-fi
Cloud Atlas,"This movie tries so hard to be emotional by cramming in as many characters and story lines as possible, without ever making the audience care. Everyone that says it is so great, is in denial. This movie will not win any awards. I guarantee it. I have never walked out before the end of a movie until I saw this. Terrible.","NOV 15, 2012",0.0,sci-fi
Star Wars: Episode III - Revenge of the Sith,"What's missing about new Star Wars movie is there are no X-Y-A-B wings, Snowspeeder, TIE fighter, Star Destroyer, space battle. I wanted to see many space battle scenes. New Star Wars starfighters were very unattractive. I hate Battle droids, horrible, I wouldn't even like Stormtroopers, they are old. I didn't like the idea Yoda fighting by lightsaber, it was odd. I wasn't interesting in lightsaber battles, they are old and looks like kids playing each other with sword. I wanted to see more tough characters, fight by sword, knife, do hand to hand combat. do dangerous stunts,","MAY 21, 2013",1.0,sci-fi
Star Wars: Episode IV - A New Hope,The year the film was made (an excuse for the lacking special effects) does not explain the fact that this was a boring and mediocre film.,"MAR 23, 2013",2.0,sci-fi
Inception,"The film is both ill conceived and ill produced mess. It's to be expected that Hollywood will throw awards upon efforts which appear to be smart, though really aren't. I enjoyed Batman Begins. Memento was ok, but highly over-rated for the same reasons. This thing was nothing but a painful POS. An offensive turd.","DEC 12, 2011",0.0,sci-fi
Inception,"was like a writing exercises by Nolan.Lacks depth in the characters and action sequences were poor,could have been better if Nolan gave more emphasis on direction department","AUG 11, 2010",0.0,sci-fi
