Movie name,Review,Created at,Score,Genre
Silent Hill: Revelation 3D,It's not terrible good story but feels very rushed and wooden at times nice effects but not very scary.,"JUL 10, 2020",5,Mistery
Silent Hill: Revelation 3D,"The second part of Silent Hill fail to convince as much as the first part. The film has good sound and special effects, but a typical argument of a sequel.","JAN 25, 2013",5,Mistery
Silent Hill: Revelation 3D,"now, i am a very hard person to disappoint... BUT F**K YOU MICHAEL J. BASSETT, F**K YOU, F**K YOU, F**K YOU, WITH A RUSTY IRON SPIKE!!! needless to say, it was very disappointing, for starters, pyramid head is on all but TWO posters for the movie, he is in only TWO F**KING SCENES IN THE ENTIRE MOVIE, these scenes are both extremely underwhelming, when you hype up a monster with all of your promotional material, YOU HAVE TO DO MORE WITH HIM!!! the characters, only three are developed with any effectiveness (heather, harry and vincent), and adelaide clemens is so flat, she barely has any of the heart her character did, kit harington was good, and sean bean was, as always, great, carrie-anne moss, was great as claudia, malcom mcdowell was great as leonard, and deborah kara unger was great as dahlia, who is BARELY IN THE MOVIE, despite the fact that she deserves a greater role as she is, by proxy, heather's mother!!! martin donovan was good but also pushed almost out of the movie altogether, and what happens to him, CHEAP!!! oh, and don't blink, you might completely miss rahda mitchell... who inexplicably provides a quiet mediocre performance... and to the shear lack of scares... there were only two scenes that scared me, one involves a birthday party, those who have seen it know what i mean, the other involves the mannequin spider... which strangely enough only lasts 40 seconds... like i said, CHEAP... the plot also seems flat sometimes, but the worst part? the fact that open road cut near FIFTEEN MINUTES out of the film, which they have voiced no intention of putting back in... what a shear f**king disappointment, this is barely silent hill, PLEASE MICHAEL J. BASSETT, NEVER MAKE ANOTHER SILENT HILL MOVIE EVER AGAIN!","JAN 4, 2013",5,Mistery
Silent Hill: Revelation 3D,"It's quite a pity to see this movie as an adaption to the infamous video game series, as this movie fails to provide the tension the games did already a few years back. I can not quite understand the destructive score the critics used to rate it, but I can agree that this movie truly isn't good. The story is unclear and leaves so many gaps that there isn't space for good moments somewhere in between. The acting is merely oky, but not more and the ending is very disappointing. In respect to the video games this movie is a shame, but for someone who doesn't know the games' plot this movie won't probably make sense. But the worst part of it is that at all points this movie completely fails to scare the viewer. There is nothing obscure enough, other than the background story, maybe, to build up some tension. I can imagine that it is really hard to combine the hours of gameplay from a video game in an average movie, but this could truly have had a greater outcome. there are still a few things I like abiut it, though. For first, the setting and the ""monsters"" look really good and sufficiently realistic, the setting is in my opinion well chosen. The best is definately the sound design, which is fantastic. The soundtrack for this film, which was also adapted from the second original Silent Hill is close to being my altime-favorite and the even the soundeffects for the evil enemies are convincing enough to could have been potentially frightening, if the rest of the movie would have allowed so. I have pretty much said everything already; Silent Hill Revelation looks good, sounds good and scores as some kind of experiment, but as a movie, especially from the horror-genre is disappointing and will never receive good feedback, which is understandable. I wouldn't not say it's very amusing to see this movie, but neither it's directly a waste of time, just nothing worth to stay in memory after all.","MAR 17, 2018",4,Mistery
Silent Hill: Revelation 3D,"It's a damn shame that this movie had to be such a letdown. After the greatness that was the original Silent Hill movie I half expected this one to be okay. But my excitement died when I found out that Tri-Star wasn't doing this one. I honestly shouldn't be too upset about this movie because it's not exactly a sequel but at the same time it is. Don't get me wrong, this movie like most others did have its moments that were entertaining and scary but the majority was slow and boring. don't pick this movie up unless you can stand no plot progression and stupid writing.","JUN 22, 2015",5,Mistery
Silent Hill: Revelation 3D,"Watched the trailer first, I was so excited for the movie. Watched the film, ugh. This is one of the worst horror movies ever. It completely failed to tell the story of Silent Hill, even more than the first movie. Acting isn't that bad, but the plot is just terrible. At the part when it actually gets interesting, the movie ends. Horrible!","AUG 9, 2017",4,Mistery
Silent Hill: Revelation 3D,"All the monsters and creepy hallways in silent hill make it enjoyably entertaining all the way through. The plot lacked in build up and actually going somewhere with the climax.. I expected a lot more as the movie went on but it did come off strong right from the start. A lot of reused horror ideas, (waking up from dreams) and predictable moments but main actress Adelaide Clemens saves any flaws the movie may have with an amazingly likable performance. Overall I would would watch it again if it was on TV but wouldn't buy it.","OCT 26, 2012",5,Mistery
Silent Hill: Revelation 3D,"This time everything went wrong, I don't know what the director believed, thinking that Silent Hill is a kind of fighting game, it was obvious that he never touched a game, the plot is a total disaster, it's as if everything was at hand, right? There is no difficulty in the protagonist's ability to win at all times, everything is resolved in a second, what is redeemable about this film are its references, its monsters and its special effects. Is it worth seeing? Yes to entertain you for a while and obviously if you are a fan and want to shout REFERENCE!!! in every scene of the movie.","JUN 21, 2020",6,Mistery
Silent Hill: Revelation 3D,"Hilarious. Best unintentional horror comedy ever. Bad acting, bad continuation of the first film, total butchering of the lore of SH, Actors that are too good for this film but clearly needed a paycheck. No reason for the sexual nurses. The film did have 2 actual good things about it. Malcolm mcdowell and the cameos at the end","SEP 12, 2020",6,Mistery
Silent Hill: Revelation 3D,"Silent Hill: Revelation. The fog has left this film. Sadly, an incredibly weak sequel to the stunning first film. If at the very beginning the film is shown as a good continuation, then a little later and until the credits it is a real nightmare. Events fly by unnoticed, there are practically no new monsters. In general, there are very few monsters. There are many more cons, so a plus. Plus it's great music.","OCT 24, 2021",6,Mistery
Silent Hill: Revelation 3D,"They wanted to make this somewhat disappointing sequel, nothing to do with the first, to begin with I felt that it was a fan service movie, a protagonist without charisma, some characters that were little used, the plot in itself is not bad, it is just that it is not They knew how to adapt it, some scenes were somewhat out of place, some scenes that I highlighted had the essence of the video game but even so, that does not mean that I should rate it with a 6 or more, the first hour of the movie is boring, I can't get my interest in continuing to watch it. but I know that it improves a little after 60 minutes, but it still has a long way to go to be better than its predecessor.","FEB 3, 2014",4,Mistery
Silent Hill: Revelation 3D,"They had the chance to make a very good sequel. Instead we got this... Huge, huge disappointment, i expected a whole lot more from this film. Even the exquisite atmosphere from the first film is missing.","MAR 26, 2013",4,Mistery
Silent Hill: Revelation 3D,"Only for the absolute most die hard Silent Hill fans. I am intimately familiar with the Halo of the Sun, the Seal of Metatron, the Order, Valtiel, ""God,"" the layers of reality, Leonard, Claudia, Heather Mason, Harry Mason, Pyramid Head, Alessa, Dhalia, Robbie the Rabbit, the fog, Brookhaven, Vincent, and Lakeside Amusement Park, all from the games. If you don't recognize every single one of those from memory, then you will likely be lost throughout much of the movie. The film loosely follows the plot of the third game, and even then, you need to be very familiar with the story from that game to get what's happening most of the time. The acting is subpar in most of the characters, and there is way too much exposition. The set pieces are excellent, and some of the creatures are inspired, but the climax was rushed and the general pacing of the movie was poor. If you are indeed a super hardcore Silent Hill fan, then this movie will address many canonical issues that are largely unexplored in the games and deal with various fan-based theories. There are also so many references to each game in the franchise, including Downpour, that hardly a shot goes by without one coming in somewhere. Almost every set in the film was pulled from one of the games. Excellent fan candy, but not much else, I'm afraid.","OCT 26, 2012",5,Mistery
Silent Hill: Revelation 3D,"The movie is definitely not as good as it's predecessor, but it was still a decent film. Yes, it wasn't that scary as it was supposed to be, but it was still the dark Silent Hill world (of course, again, the first movie was a bit more true to the atmosphere of the games). The movie was at least a bit scary at the beginning, but when the Darkness finally engulfs Silent Hill, it has the opposite effect of what the viewer would expect all the horror is simply gone which I think was the biggest mistake of the movie, at least when talking about the horror aspect. Then the soundtrack was definitely one of the strongest aspects of the movie. The actors also did a good job, which I didn't expect after seeing some sneak peaks. There is no way it is only worth 15/100 as in the critic score do not be deceived by this it is not a perfect movie but it definitely is not that bad,","FEB 1, 2013",5,Mistery
Silent Hill: Revelation 3D,"This is my first (of many I hope) review here. I apologize beforehand for any mistakes, as english is not my native language. I wanted to write a review because, having read a bunch of them out there, I couldn't relate to any of them and I hope, when somebody reads mine, it'll go different. I went to the movies expecting not a great movie, so I wasn't disappointed in the end. I think this movie, exceeds (greatly) the first Silent Hill in staying faithful to the game. It has one or two things that bugged me, but all along it keeps up. Heather is well portrayed, finally Sean Bean is called HARRY as it should be in the first place (so is the case of Sharon, who the hell is Sharon), Douglas is okay, even though I would like an older guy to play the role. It's cool that the movie goes all the way with the original characters from SH3, as it brings the bad guys on board too. Don't really mind the plot twist about Vincent, personally I wouldn't have done that (but, what the hell, it has to be appealing to the non-fans, the thing is, I think the writing was kinda weak there). All the ""famous places"" from the game are here. Monsters and CGI effects are way good; the nurses are really cool and so is Pyramid-head. Music is okay, thanks to Akira. But in this case I liked the score from the previous SH better. Although, listening to some of the original tunes is great. Scenarios hit it off. It felt like Silent Hill, but somehow the movie fails to deliver. I dunno, it just wasn't a scary movie as were the games. Hey they tried, but they couldn't, I didn't feel the need to cover my eyes once (but it's still better than the first). They try to sneak up on you but it's just too predictable and all in all, it just doesn't get the eerie appeal of the game that makes you crouch under your seat. I felt the beginning of the movie was awesome, just like the game. But then it falls apart. It spends some time trying to fill some plot-holes, linking both movies, but staying true to the game. The first part of the movie, script-related, it goes way too fast. If you're a fan, you're gonna like the portrayal of Silent Hill and the characters. You have to let some stuff go obviously. Douglas part is too little, and Vincent's story is a bit different this time. You'll love to see Happy Burguer or some other places from the game. If you're not a fan then, you won't get as excited by those things, you'll like the effects, the music and the scenarios, but won't get scared or anything and it'd round up to be just another movie, you'd have better checked out at your place and not the theatre. All beeing said, I give the movie a 6 out of 10. Hope this works!","FEB 27, 2013",6,Mistery
Silent Hill: Revelation 3D,"Even there are some cases where horror video games can do absolutely better than their respective movie counterparts. Silent Hill: Revelation is filled with the trashiest and stupidest horror I've ever seen. It, like its predecessor before it, makes the video game look a lot terrible and I can guarantee you it's not.","AUG 25, 2016",2,Mistery
Silent Hill: Revelation 3D,"This was a great GAME, and a cool FIRST MOVIE, but why make a second movie that has nothing to do with anything? The only thing it shares with Silent Hill is the name and that's pretty much it. Then there's this cheeseball 3D crap they threw in... ugh. THIS IS A NO SEE MOVIE","NOV 19, 2012",0,Mistery
Silent Hill: Revelation 3D,"I'm honestly surprised and saddened at how many users gave this a positive review. The movie was riddled with awful plot twists, some of the worst effects I've ever seen, and moments that seemed entirely pointless. The worst part is probably the ending where they spot light the horrible effects and at the climax of it all they throw away everything you watched by acting as if it were no big deal. The only thing I can imagine being worse than this is the sequel. *shivers* Hopefully that day never comes.","JUL 15, 2013",1,Mistery
Silent Hill: Revelation 3D,"I haven't seen a movie with absolutely no redeeming qualities in a while. This movie was bad.... hilariously bad. This had enough talent to even make Malcolm McDowell look like a terrible actor. The plot of Silent Hill Revelation is completely incomprehensible because not a single scene had anything to do with the previous scene, and there would be new plot devices and characters introduced every 10 minutes, while our two dull protagonists just run around and scream out exposition. Not to mention the acting and writing, which in itself almost made me turn off the movie 20 minutes in. Last note: when a movie tries to scare you with poptarts within the first 5 minutes, just turn off the movie.","FEB 17, 2015",0,Mistery
Silent Hill: Revelation 3D,"Zzzzz! So Boring! The only way you will like this movie is if you are under 14, haven't seen many other movies and... can't think of another reason! The story doesn't matter, we just want scares!","JAN 20, 2013",0,Mistery
Silent Hill: Revelation 3D,"I like the early game franchise, and actually really enjoyed the first movie. This one, however, just has nothing going for it. It moves away from the Silent Hill feel, for more of a standard Hollywood movie, and somewhere in the transition completely falls apart. The plot is of very low quality, and the acting is mediocre.","MAR 15, 2013",3,Mistery
Silent Hill: Revelation 3D,"I don't know what to write. Honestly, I didn't like the movie. The first part was perfect. It's still one of my favorite films, but Mr. Michael J. Bassets' creature didn't captured me at all, I didn't feel a bit of fear or horror. Some scenes looked ridiculous and awkward, especially the last fight between two monsters. Everything was happening so fast, the conversations were short, it looked like the makers didn't have time and they had to shorten the film, so it looks kind of pressed. I have never played Silent Hill 3, but i think those who played will like the fill. 3/10","JAN 21, 2013",3,Mistery
Silent Hill: Revelation 3D,"too bad that this film has a low user score. I wanted to see this film but now I think, watching this film is a total waste of time. It continues with watching part one.","NOV 24, 2012",3,Mistery
Silent Hill: Revelation 3D,"Setting a side the obvious coolness of seeing the world turn into silent hill, and a bit that actually seems that it was shoot during the original movie, this is a pure dumpster fire","NOV 24, 2021",2,Mistery
Silent Hill: Revelation 3D,There is really no point in even reviewing this film. All that is bad about this movie has been said by others. If this movie could have copied one good thing from the original Silent Hill film I would have given it a 1/10 but Revelation 3D is relentless with its failures. I suppose if you like the any Resident Evil film after the first one you will like this movie. Enjoy :D,"JAN 20, 2013",0,Mistery
Silent Hill: Revelation 3D,"Bravo. SH3D is now the best argument for Digital over Film -- it has such a modern look to it! This movie is so modern that it would be right at home on Netflix Instant or a Blu-ray or any modern technology (i'm surprised it didn't go straight there!). it looks like it was shot on an iPhone! Really cutting edge stuff. And the acting. Oh. my, god. Every time a familiar face showed up I thought to myself, ""I CAN'T BELIEVE THEY'RE IN THIS MOVIE!"". The art direction was great. it reminded me of one of those haunted houses you go to on halloween where a bunch of employees wearing rubber run up and try to scare you, and then go back and wait to pop out again. Very professional. And as for the writer/ director, WELL, he certainly made a lot of choices! i really think that the person who deserves the most credit though is Samuel Hadida, after all, his is the first credit you see! On a scale from 1 to 10, i will rate it a perfect score of 1","NOV 12, 2012",1,Mistery
Silent Hill: Revelation 3D,"Awful. Looks cheap, terrible script, naff effects, abysmal acting and hap-hazard direction all make for a steaming pile. Gets 1 point for having Sean Bean in it.","MAR 13, 2013",1,Mistery
Silent Hill: Revelation 3D,"Awful. All I have to say is awful. ""What do you expect Voice, a good video game to movie adaptation?"" No, I expect a rather decent one or one that is at least watchable. I am glad that I brought my girlfriend at the time or else I would be clawing my eyes out hoping that Pyramid Head would rip me in half. I enjoyed the first silent hill movie because it was unique in the sense that it looked like someone was playing a video game. This piece of trash totally took that out and went their own path. The first one is probably the best video game to movie I have ever seen. This one was garbage. It deserves nothing higher than a 0. There were no scary parts nor were there any parts that made the movie redeemable. All the things that it was going to do, it didn't do. I was wanting a god boss battle. What do I get instead? Pyramid Head being a protagonist and killing the things that worship him. 0/10","JUN 9, 2013",0,Mistery
Silent Hill: Revelation 3D,"It's a bad movie compared to the first Silent Hill. I understand that few people like the first one without it (because the original video game was better), but this is something else entirely. Let me say this briefly: the world of Silent Hill is gone, and only the name remains. Unnecessary new characters have arrived. I liked the first Silent Hill so much that I gave it the only 10 among horror movies. This ""Revelation"" is a pathetic parody. Probably only the cheapest horror fan will be satisfied with this film.","FEB 10, 2018",3,Mistery
Silent Hill: Revelation 3D,"This film is a sequel to ""Silent Hill"" and, although the semi-open end of the film allows to guess the sequel, I did not expect it to be any better than the original. And I hit it. This movie is frankly worse than the first one. It kept the impressive CGI that terrifyingly frightened us in the first film, but is no longer able to make us jump out of the chair. It simply lost that impact. It gets worse when the story fails to obtain the indispensable credibility. It is simply unbelievable and even goes against the first film. The poor script is reinforced by a miserable and unhappy direction, both by Michael J. Bassett. None of the actors in the movie lived up to expectations, which only tells us how bad the director's performance was. This film further proves that a good screenplay and a good director are essential to the success of a movie, and that a good sequel should at least keep part of the original film crew.","JUN 11, 2018",2,Mistery
Silent Hill: Revelation 3D,"Wow. This one was hard to enjoy. Terrible in every way and a disgrace to the previous movie. It's even hard to try and describe what went wrong since everything went wrong. **SPOILER** And the ending battle between Pyramid Head and that other creature? Come one, that was terrible.","JAN 27, 2013",3,Mistery
Silent Hill: Revelation 3D,"The only scary or gruesome thing about this movie is that it might be the end of Silent Hill. Yes, it's that bad, coupled that with an awful game earlier this year, Silent Hill is in all new low. Mercilessly butchering the memory of one of the best games in last gen, Silent Hill: Revelations 3D is a poor reinterpretation which fails almost in its entirety and they make sure to stomp the franchise while it's on the ground with truly horrible 3D implementation. Any resemblance to the game is merely cosmetic. The look of protagonist, misty town, gridiron underworld, they are all practically miming the game. This may work as a screenshot, but put them in motion, it's a travesty to the title. Heather Mason (Adelaide Clemens) has the hair and clothes, yet she fumbles in times, bordering on teen angst rather than the sorrowful persona of the game. It's amazing how the game digital character could exhibit more appropriate sadness, meanwhile the real life version somewhat struggles with the delivery. It's like she's in constant lousy mood and relies too heavily on screams, which practically everyone does here. There's also an variation of the cast, Vincent (Kit Harington), who is Jon Snow in Game of Thrones, but so Twilight here. He substitutes the private investigator part, who barely has any screen time and while I welcome changes, this one is needless and a blatant bait for teen drama. The private eye had odd relationship with Heather as they were both lost in Silent Hill, Vincent doesn't add to that, he's plain, very predictable, and can be mistaken from 90's slasher movie cast. It's strange that there are actually some quality names here; Sean Bean, Malcolm McDowell, Carrie Anne-Moss, but they only have brief screen time and not much to go with, considering how mediocre the script and screenplay are. Sean Bean does his best for the father figure, it's not a great performance, although he is believable as the parental role. And he offers a puzzle whether he continues his tradition of dying in the movie or not as Harry Mason actually died in the game. It'd be bearable if they only mess up that far, but the brilliant minds that made this had an epiphany: 3D. Oh god, the utter failure of it. Effect of 3D, as we all know, can also be accompanied by the blurry and blindingly dark effect. Now, add that to a movie where the bulk of it is in darkness, you have a horrifyingly bad visual. Then there are the cheap scares, so prevalently, from monsters that scream at the screen. Everything in the movie throws, stabs, yells at the screen. I've had enough of this persistent crap in my face. And when I said everything, that includes Heather. She shines the flashlight at the audience every few minutes. Imagine a putrid dark room, you can barely see anything, and then she flashes at your fragile eyes, repeatedly. Why the bloody hell someone would think that's a good idea is beyond common sense. All of these atrocious concepts make a visual nightmare, not in its intended goal. To be fair, it sometimes looks and sounds like the game, albeit only seldom, and a couple of scenes are almost okay. But that's buried in piles of questionable concepts and horrific execution of them, it's more of a laughable annoyance than adaptation of once a great game. What made the game so popular was the use of details to make an atmosphere. Flashlight, radio static, camera angle and the audio made an excellent terrifying world, the movie is anything but. This might be last tour in Silent Hill.","DEC 22, 2012",3,Mistery
Silent Hill: Revelation 3D,This Movie is so bad I could barely finish Hollywood has to stop with making these awful video game adaptions stop butchering game franchises hollywood,"JUN 23, 2013",0,Mistery
Silent Hill: Revelation 3D,"Well ... it was fun to watch - if for the wrong reasons. Aweful and ridiculous plot and dialogue by blant and meaningless characters who behave and act stupidly will have you grin and giggle throughout a movie that tries to be exaggeratingly heavy on exposition and explaning but still manages to make no sense at all. It contradicts itself all the time and when it doesn't, it presents situations that are very unlikely and unbelievable if thought through. To say something good, the movie looks and sounds great, there's no denying it and even the 3D looks good. (Though the latter will depend on the theatre you visit, too.) I also thought the actors did a good job, the horrible script isn't their fault. So how about comparing the movie to the game it's based on? The similarities mostly start and end with the namedropping. In general, there's no need to slavishly stick to the game's plot ect., but if you change stuff, it should benefit the movie. Revelation has the following problem: it wants to be a sequel to the first movie and yet tell the plot of the third game which is problematic because the first movie already altered the key plot aspects of the first game significantly and especially those that are relevant for how the story was continued in the third game. (The second game had a completely independent story.) Now it would've been no problem to just stick with what the first movie did and build on it, but instead, the narration tries to combine the two differing stories - BUT does so very poorly, because first of all, in doing so, it does contradict certain facts known from the first movie and second of all, it still changes the story of the third game anyways! What the ---- was it good for to completely break the continuity and the canon of the first movie just to include the third game's plot when you, then, alter that plot anyways? You could've just altered the game's plot to fit the first movie and fine! If you like the games, the saddest thing about this movie is that it simply doesn't feel like a Silent Hill. It is not scary at all, there is absolutely neither mystery nor confusion, the emotional aspects are shallow and uninteresting and the town of Silent Hill is overcrowded with people. Which is in itself, independently from the games, ridiculous because on the one hand, the town is so super dangerous ect., but on the other hand, a full community has been living and surviving there for over a century among the hostile monsters and a spoiled brat gone wild with destructive super powers. For instance, the asylum in the movie is crawling with monsters that kill everyone they can get a hold of and yet, the order, trapped in the very same nightmare world, is using the place as a psychological hospital. (Basically, they brainwash people in there or make them prisoners when they disobey.) In one scene, they bring one of the characters there for ""treatment"", bring him into a room full of monster nurses, try to do their job among them, and then, surprisingly, get killed by those even though they knew the nurses were in that room and that they were dangerous. Fleeing whenever ""the darkness"" - yikes - approaches is the number one rule, but all of a sudden, the ""darkness"" is the perfect working place. Oooops, dead. That's how much sense the movie makes. Overall, yes, you can have a good laugh at the movie and it's remarkably well done, but that's about it. If you are a fan of the series and have a lot of humour, you will enjoy the movie for how funny it is and for all the little innuendos and references to the game series, but will also feel like you want to cry because the movie butchers and, pretty much, insults he franchise. If you don't know the games, this movie will make even less sense to you and you won't even be able to enjoy the shameless fan-service, so ... better go see something else.","DEC 1, 2012",3,Mistery
Silent Hill: Revelation 3D,"I have had only 3 experiences in a cinema like I had with Silent Hill: Rev and I wouldn't want to experience them again. I liked the original Silent Hill Movie for what it was, but this was so terribly done, for a movie that was supposed to be scary, it wasn't even laughably entertaining, it was a horrible boring mess from start to finish.","DEC 10, 2012",0,Mistery
Silent Hill: Revelation 3D,"After a fairly good first attempt at an adaptation of the Silent Hill games, this belated sequel suffers from poor acting, a shoddy plot and laughable dialogue - considering the film stops dead in its tracks on several occasions to allow lengthy monologues from characters explaining what it couldn't be bothered to show you through the story. In addition, it seems to be too heavily inspired by the more action-filled Resident Evil film franchise, with a noisy soundtrack that jars with the creepiness that made the first film work well. Though a handful of scenes are genuinely chilling and the cinematography has its beautiful moments, nothing can forgive how lazy the filmmakers are in telling this story.","NOV 13, 2017",2,Mistery
Silent Hill: Revelation 3D,"""Silent Hill: Revelation"" 10 Scale Rating: 1.5 (Terrible) ... The Good: The effects for some of the creatures (which seemed to carry over from the first film) were decent. The Bad: Just silly. While the first one was a pleasant surprise to me, this offering was horribly done. The story jumps around and is overly complex for a film of this nature. The creatures, which were not overused and kept mostly secretive in the first film, are in your face and overdone in this film. The acting was laughable and the obvious overuse of 3D (where EVERYTHING FLIES at you!) was annoying.","NOV 12, 2014",1,Mistery
Silent Hill: Revelation 3D,"Any true fan of the Silent Hill games will be greatly disappointed by this. It breaks the canon not only from the games but from the first film. The only character done nearly right is Heather, and even then she's still wrong. Don't even get me started on the fact Pyramid Head doesn't belong and how they portrayed **** wasn't scary, it wasn't faithful to the games, it was just a pure mess all around.","JUN 15, 2013",0,Mistery
Silent Hill: Revelation 3D,"Only for devoted fans, who can overlook all the cinematic failures of the movie. For the rest of us it is a mess. The acting, the characters, the plot and every other thing is just bad.","MAY 1, 2013",2,Mistery
Silent Hill: Revelation 3D,"I'm not a fan of these types of movies although the first one wasn't too bad, which i did happen to like much more than this abysmal sequel. I want to say that this movie was rushed but that just doesn't make sense considering the first entry came out 6 years ago. The plot had quite a few holes. Acting wasn't an issue, but the dialogue and the script were just plain bad. Really the only positive thing about this movie i can think of is Michelle Williams' performance, and pyramid head is a bada$$, but other than that, this film is just terrible. Don't waste your time or your hard earned cash. 1.5/10","NOV 7, 2012",2,Mistery
Silent Hill: Revelation 3D,"Bad directed, poorly acted, disappointing special effects, and a confusing plot, are some of the things that make ""Silent Hill Revelation 3D"" a waste of time and money.","JUN 18, 2013",1,Mistery
Silent Hill: Revelation 3D,"I give this a one solely because Of Akira's soundtrack. The weird thing about this film is, it is inexplicably bad. By that I mean it has all the ingredients to be a fantastic film, great actors, great director, crew, source material, it has it all. So I really don't know how it came out this badly. And for the people saying that the bad reviews are only given by people who didn't play the game, WRONG. I've played every Silent Hill game outside of the arcade game and that has no bearing on the fact that this film is terrible. It fails spectacularly on every level, in fact. The actors feel like they are completely phoning it in, the cgi monsters are so over the top they come off as comic rather than scary, and ya know what, I'm just going to say it, Why is Pyramid Head protecting Heather? Also why is he running rides at Lakeview? Why is Vincent suddenly a 20 something hipster love interest? And last but certainly not least, why on earth is the transition to the otherworld generally denoted here by mass amounts of melted saran wrap? If this was a high school Halloween haunted house, it might be more acceptable, but for the price of a 3D theater ticket on opening night, it was a total ripoff. If you really just have an hour and a half you have to waste, stream it on Netflix. Better yet, watch ""Deathwatch"" One of the director's previous films, and oddly much more Silent Hillish.","NOV 14, 2013",1,Mistery
Silent Hill: Revelation 3D,"Horror in Silent Hill: The Revelation (2012) Synopsis: For many years, Heather Mason and her father, Harry, have been on the run from dangerous forces that she does not understand. Heather continues to suffer terrifying nightmares and is frightened by the disappearance of her father, and on the eve of her 18th birthday, she discovers that she is not who she thinks she is. Her revelation takes her deep into the demon world of Silent Hill, where she could be trapped forever. Opinion: At the time my expectations for this film were very high when I saw that the story would be based on the third video game in the franchise, the result was not even millions of light years away from what the first film was, bad special effects, story poorly executed, generic, poorly acted characters without charisma, they turned Heather into a girl without any personality and Claudia, who was the main villain of Silent Hill 3, was used even worse, that they placed the Matrix actress to play her It doesn't say much, while in the game the girl was a twisted and despicable crazy woman, in the movie she doesn't do anything to you, poorly acted. The only good thing was the references to the video games Silent Hill Origins and Silent Hill Downpour that left open the possibility of a second sequel, but this one was so poorly received that the outlook was not good, fortunately the director of the first installment confirmed the possibility of make another film, if he manages to make it, the result may be better. Bad adaptation, bad sequel, bad movie. Rating: 0.5 out of 5","MAY 1, 2020",1,Mistery
Silent Hill: Revelation 3D,"not scary at all. the film really needs to be watched when you have played the game, otherwise you have almost no clue what and why is going on.. special effects were meh at best and acting was not bad but jon snow forgot sometimes that he needed to be doing an accent.","AUG 20, 2016",1,Mistery
Silent Hill: Revelation 3D,Welcome to silent hill...a doomed town full of lost and tormented souls never to enjoy another moment of happiness all because of a little girl(demon) denies them of this simple **** I'm sorry I'm not talking about the people in the movie...I meant the people(like me) who wasted their money to see this vomit inducing....cheaply rushed train wreck that isn't worth the attention of a squirrel fart!! Good God this movie is bad althought the first movie wasn't perfect(my score 7/10) its far beyond this **** as usual the good: ENDING CREDIT'S(IF YOU LAST THAT LONG BEFORE TURNING OFF THE DVD PLAYER) Now the gut ripping...soul **** STEALING BAD PARTS.....EVERYTHING BEFORE THE ENDING CREDITS....I MEAN WHY WASTE MY TIME TELLING YOU HOW BAD THE ACTING WAS BESIDES SEAN BEAN(GREAT GUY..LOVED HIM IN THE MANIC **** HITCHER)Why waste my time telling you that you only see Alessa in THREE SHORT **** waste my time telling you how they basicly killed almost all the characters in about 7mins(the dectective...girl in the mall)why waste my time telling you there virtually NO CHARACTER **** waste my time saying how they just RUSHED THE MOVIE JUST TO GET TO THE ENDING...pyramid head is only in about three scenes(if you count the dream when he's at the amusement park)then he struggles to beat a monster with claws in the final scene? Why the hell did lenard pick up heather? I mean where was he taking her? I thought he wanted to kill her but he knocks her out then carries her until she regains consciousness then kills him while he tries to RUN AWAY? My **** stupid was that scene!? The great carrie-anne **** **** also under **** well as daliha as she's been reduced to ONE SCENE?!....TOTAL RUSH ****....I will say(reluctantly) that certain aspects of the game was retained but why mention **** director somehow destroys any(IF NOT ALL)the good that silent hill has to offer...I hate to say this but....I'D RATHER SUFFER THROUGH THE GLITCH-FEST THAT IS SILENT HILL DOWNPOUR THAN THIS ATROCIOUSLY BAD ADAPTAION OF A ONCE GREAT VIDEO GAME SERIES THAN THIS MESS EVER AGAIN(SILENT HILL 3 WAS THE LAST GREAT GAME IN THE SERIES...HOMECOMING WAS JUST ABOVE GOOD) Stick with the first silent hill movie let this stay where it **** OF PEOPLES HOMES MINDS!!!! This is how the girl in the mall ends up in silent hill.......Heather:how did you get here? Unknown girl:I took a wrong turn....mannequin drags her off screaming....GOOD **** guys taking Vincent to a surgery **** guys pushes Vincent(who's strapped to the chair)in the room....nurses looks around to locate **** guys obviously to stupid to realize that there making too much noise.....nurses attacks(AND I QUOTE) KILLS one of the two **** other guy is too stupid to realize his friend is being hacked to pieces even though he lays motionless on the floor(& is still being hacked to pieces) stupidly walks over say(& I QUOTE) stop **** away as if he is getting small bugs off his OBVIOUSLY DEAD FRIEND THEN HE HIMSELF GETS KILLED FOR BEING A COMPLETE **** SCENES LIKE THIS THAT WASTES THE ESSENCE OF SILENT **** can you put one of the best enemy's in a video game(I'm talking about the nurses) in such a HORRIBLE SCENE? EVEN THE MANNEQUIN IS WASTED.....JUST LIKE THIS MOVIES POTENTIAL.......2/10,"FEB 15, 2013",2,Mistery
Annabelle,"A polarizing movie for sure. I am more on the ""I like it"" side, as the scares where cleverly hidden. I expected scares when zooming in on Annabelle, but instead she blank stared in your face. A true horror for everyone who dislikes dolls, but probably more on the generic side for those who do not.","MAY 27, 2021",7,Mistery
Annabelle,It was terrifying and reasons why I never liked dolls. It was definitely a cliched horror film with loud noise and things popping out at the right moment but worked really well. Glad it was not an exorcism type movie.,"OCT 4, 2014",7,Mistery
