Movie name,Review,Created at,Score,Genre
Harry Potter and the Deathly Hallows: Part 2,"I have often been criticised for not reading any of the books, but after watching the last film i honestly don't care if the book was as ANTI climatic as the film then I have no problem with not reading them even the latest twilight had a more thrilling end, don't get me wrong I give credit to all who worked on the film and J.K Rowling but it does drag out a bit.","SEP 7, 2011",4,Adventure
Harry Potter and the Deathly Hallows: Part 2,"I admit it, I haven't read the book (Its like 1000 pages, you done lost your mind). But I know enough from what my class has said about it. Apparently what they've said and the movie aren't the same. It seems as this movie spread into two had no plot in either. At least the others tried and succeded. This one just was basically action. And I'm one of those people who wouldn't mind no real plot, but the acting I've seen better. I personally think Narnia: Voyage of the Dawn Treader was much more entertaining, and visually better. Plus it had more 'Magic' if you get what Im saying, even without there full cast. Percy Jackson I believe and I actually read all the Percy Jackson books, they made a better movie. Whats wrong with Harry Potter, the acting is less then good. Why do critics praise these movies, Im almost 95% sure non of them have even picked up the book. Part 1 was distant and made the point unclear, part 2 was nothing more then action and effects. Watch if your a fan but no much","MAR 21, 2013",5,Adventure
Harry Potter and the Deathly Hallows: Part 2,"Shame....shame...shame...That is not how the book ended, not even close and why would they do that after a brilliant part I...I have to believe if you read the last book then you would be mortified at how they butchered the **** argueably the most important scenes...Nevilles defiance ...the end of Nagini ...and the batlle between Voldemort and Harry....I was so disappointed...I have seen all of the previous movies more than once but not this **** was by far a major letdown and the most egregious movie of the series....bahhhhhhhh!","AUG 2, 2011",4,Adventure
Harry Potter and the Deathly Hallows: Part 2,A mildly good ending is let down by endless plot holes and pretentious drama.,"APR 9, 2019",5,Adventure
Harry Potter and the Deathly Hallows: Part 2,"probably the second worst film ever made. the battle of hogwarts is extremely dull, the visual is so chessy in 2011 plus the duel between harry vs voldemort are pretty dissapoinment. i walked out from cinema before this movie end","MAR 6, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,this movie are pretty dumb .......................................................and the half-aspect copied from **** recommended except for kids.,"APR 4, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"I don't really get the POSITIVE reviews and acclaim which is being given to the pathetic piece of work we know as Harry Potter 7. Some modification from the original material are understandable but showing some? and leaving the VITALS out is utterly ridiculous. We grew up with the series, reading books and HP7 (I&II both) are not even close to that material and surely the worst among the series. Now i'm certain that they released this movie in two parts not because it was hard to sum up the ending, rather it was a huge profit generator. A disappointment, a failure, D grade movie.","NOV 24, 2011",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"This Movie is **** **** it is **** ****, **** this movie !!! The last 3 Harry Potters were **** **** the Director **** **** !!!","JUL 24, 2011",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"I've seen the movie in 3D. a real disappointment. it's was boring..i was looking forward to the movie and as it in 3D, i was expecting a little more excitement,surprises and such even though i have read the book. i actually think that it was better to watch it in 2D.","JUL 31, 2011",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,"very bad film. seriously every element from this film are chessy except music score. it just doesn't deserve got high rating. the effects battle really totally trash if you compare with some movie has great visual such as star wars or the lord of the rings. only one character have a good acting, that is Alan Rickman the rest not.","MAR 8, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"The movie is nothing like the book. Don't waste your time or money watching this crap. Bad acting, generic effects, and a dumbed down story.","AUG 28, 2011",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,"This movie can't possibly had been made any worse. Terrible conclusion, but the way David Yates films had been going it was predictable how bad this one really turned out.","AUG 5, 2013",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,A total disgrace to the books as well as the rest of the film franchise. It was like 10 years of memories where kicked to the curb and shot by ****. I can not even get into the details of what was so painfully awful with this film. I really do not understand how so many can actually say this was a great ending. This was about as big smelly piece of trash.,"MAR 26, 2012",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,Total crap along with the majority of these other horrible Potter movies. BOOO. acting was laughable and Rupert should be given an award for being a worthless fool.,"JUN 28, 2013",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,Should not have tried to make a lot of changes in movie. Not sure if there was cost cutting needed to avoid animation wherever necessary. Even felt that actor actress were not showing maturity (Did not really tried to act)... Overall worst of the series as in adaptation... Climax fight which is very important... shame on you David,"SEP 7, 2013",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,Pretty dissapointed conclusion to end mediocre sagas of all time. Yes all harry potter films are mediocre and so bad adaptation. I love fantasy and sci-fi film but what's this ? I really hope the battle are more bigger and spectacular but that's only dream. I more prefer read the book than watching this movie.,"MAR 13, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"On Holidays and yesterday I finally got a chance to see part 2. I think the fact I fell asleep in a cinema for the first time ever pretty well sums it up for me, this movie would be great for insomniacs.","SEP 29, 2011",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"The whole movie is like a short summary of the book, it was empty story, there is so much things it doesn't explain and others that just where changed, even Voldemort die different from the book, there is parts that were just removed from the history, vital parts of the plot necessary for a good understanding. I think it was just a show of special effects that I should say where really good but I prefer a ugly movie with a good plot before pretty movie without one. Also I think the movie is a shame for those who read the book, and even more for those who donâ","AUG 3, 2011",2,Adventure
Harry Potter and the Deathly Hallows: Part 2,I absolutely hated this film. To be fair i like fantasy and sci-fi film but this is not fantasy film this is baby film. The story totally stolen from LOtR. Destroyed horcrux - destroyed the one ring. This rip - off well deserved got rating -10/10 but 0 is the lowest rating.,"MAR 13, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"awful film, just awful and super kiddies with cheesy action and awfully directed by the worst director of all time ( David Yates ). **** it, kids this movie is so cool for kids.","MAY 8, 2015",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"I signed up here because i see such a high number of positive reviews about this movie.What freaking movie did you people see to give it such a good review?I read some comments where people say it was so emotional and it had such a good story and bla bla bla.I'm absolutely baffled.These comments are even coming from book fans. This movie had none of the things listed by the comments ive read.I dont know if it is meant to be aimed at fans of the books or non fans but either way it fails miserably.Book fans:leaves out too much story,changes/adds/leaves out scenes.,no emotion or tension.Movie fans:Plot holes,did you understand the hallows and their significance to the story?what was that piece of mirror?who is teddy lupin?how did harry survive in the forest?was snape harrys father?etc etc. Where was the built up tension of the battle,we didnt see any deaths so theres no emotion **** all just jumping from 1 scene to the next.There was no great hall battle so instead we see harry/voldy chasing around the castle,voldy slapping harry and attacking him with his robes.Neville was made to look stupid for comic relief and voldy hugging draco .Like really?This is a huge battle and is meant to be full of tension and not about throwing in 1 liners.Then we have people turning into confetti and the most anti-climatic ending ever and no celebration and breaking the wand. People actually liked this?","MAR 5, 2014",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,"Frankly, it was boring!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","JUL 27, 2011",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,"At least I feel a sense of closure. Just kidding, this friend owes me 2 hours of my life back. Plus interest. Really,? 150 characters? Because I just spent 10 seconds of my life bringing down the overall user score here, metacritic. C'mon.","AUG 27, 2011",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,"There are two reasons to watch the final installation of the Harry Potter movies: the Battle of Hogwarts and the final duel between Harry and Voldemort. The battle was alright. I expected more, thought they'd come up with some really innovative effects or cinematography, but it was pretty good regardless. The reason I give the Deathly Hallows Pt. 2 such a low score is because it absolutely RUINED the Harry-Voldemort duel. In the book, this scene derives all its drama from the fact that it happens in front of a packed Great Hall, where all eyes are on the two main characters fighting for their lives. Not so in the movie. Also, what was with Voldemort crumbling away like a vampire exposed to sunlight? It's so important that he die like a normal human, to illustrate the point that he *wasn't* some kind of god-like evil force, but just an evil man. This film screwed that up, too. Bad, bad, bad.","AUG 11, 2011",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"Can you say ""expectation greater than realization""? Everything is there from a great story of intrigue, danger, love, hate, friendship, families,betrayal, life and death. Then add some of the greatest stage and screen actors around. All this should have been fodder enough for the most thrilling roller-coaster ride of the Harry Potter series of movies EVER! But what did we get? A movie that was as yawning and emotionally void as a teaspoon. Sure, the pyrotechnics and special effects were A+ but what happened to the roller coaster of emotion and tension, happiness of reunited families then sudden death and unhappiness? Percy's reunion with his family to join the fight would have been well worth an added five minutes to the length of the movie. Here is the up ride of the coaster in one second to joy, happiness and forgiveness and as suddenly as Percy is back, Fred is killed! Down goes the roller coaster screaming to despair, out come the tears horizontally! Another great scene that went missing was MacGonagall giving Slughorn the basic ""grow some **** and fight or get out of the way"". A simple rousing speech by her, at this point, to rally the troops to fight would have had the audience cheering and the students' blood boiling to save their beloved Hogwarts! But no, the fight begins with a ""send Slytherin to the dungeons!'. Seriously, that was no battle cry! Once the battle started, there were few students and others to be seen actually fighting. The movie could have added another five minutes to focus in on a fight here or a death there. Even the great battle from the book (many were waiting to hear the 'B"" word) between Molly Weasley and Bellatrix Lestrange would have sent the coaster car careening up to the top of the ride before crashing down with Bellatrix's death (which by the way was more of a whimper than the fabulous death scene it could have been - slow motion added here would have further crossed the T on her death!). A few other things could have greatly enhanced this movie: Voldemort actually dying in front of the whole school, Hagrid and Grawp fighting outside the castle and then Hagrid getting carried away by the spiders, and Neville and others carrying dead students back to the Great Hall. Just some simple touches of what made the book great would have made this movie stellar. Yes, the scene with Snape's tears going into the vial then into the panseive was fabulous. I sobbed when he held Lily and thought my heart would break at this truly touching and fabulously added scene. Added scenes would have had the audience on the edge of their seats one moment and blubbering into their popcorn the next. Making this picture longer and not jumping so quickly from scene to scene would have allowed the audience to savor this this truly final film in this fabulous series. What's wrong with a three hour movie for 30 million plus fans? Either the WB was looking at the bottom line or those in charge of production were tired and looking at their watches. Finally, the last scene with Harry and company sending their children off to Hogwarts 19 years later. The music as lovely and teary, but what happened to Ron being funny or Harry being stared at? More lost opportunity. And the roller coast limps to the end of the ride. So sorry, but this could have been the big, giant ""O"" in the HP series and I am very sad it did not live up to the wonderful book and my high expectations.","JUL 21, 2011",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"As a movie itself, is very bad. As a experience to the fans may be something... nice, just to put an end to the saga. But the movie itself is very very poor, in comparison to the other movies of the same franchise, is a disaster. Unfortunately this movie is pure half baked fan service, if you want to watch a good movie, don't waste your time.","SEP 29, 2011",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"Warning: Starts a bit ****, deeper critiques later on.. Coming from a book reader standpoint: completely insulting. The end ""battle"" between Voldemort and Harry felt like a slap in the face. Why did it have to have a battle. The whole point the book tries to make is Harry never attacks Voldemort, and never outright kills him. (In the books) Their very tense last conversation as they circle each other down to the ray of light cutting across the sky was absolutely breathtaking to read. Whereas in the film, they have a full minute hugathon battle across Hogwarts and climaxed in a game of ""Just the Tip"" with their wands. Other things that bugged me: cartooning Bellatrix's death was just silly. The movie canon never mentioned Lupin and Tonks ever having a child so why did the act like he did at the end? It must of confused non-book readers, same goes for Sirius' mirror shard. Fred's death off-screen (its on screen in the book). Why do all the minor actors in this series like Xenophilius Lovegood (HPDH part 1) and the actress who plays The Grey Lady have to shout out suddenly and randomly in order to convey emotions, it's almost like the creators felt as though the audience would be too unintelligent to figure out what emotion the actors are feeling or the actors were not good at their parts. And finally simply breaking the UNBEATABLE wand in half like it is really just a twig. I would have liked to give it a better score than a 3 but this movie left me feeling really dead inside, and not because the series was over. I cannot even read the books anymore, which saddens me greatly. And if a movie can have that kind of negative effect on my life, I feel I have to give it what I give it. I know many love it, even the book readers. There are good some things I have to give them props for being topnotch (visual effect and minor things) with its huge budget and all that keep it from a 1 which is what I want to give it Non-book readers no doubt found it spectacular, but I can't, in good conscience, give it a better score. The books had been an vast part of my life since I was eight (1999), and the film completely broke me for awhile and there is nothing more that I can say than that.","JUL 13, 2013",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"I sometimes wonder what this movie franchise would be like if the books didnt exist. Personally i think the franchise would have extremely low box office scores. A majority of the fanbase are young teens who are obsessed with the books and who have very bad taste in movies. With having said that this movie is clearly just a pop phenomenon which includes horrendous acting, poor screenplay, and terrible directing. David Yates seems to only high-lite the action sequences and skips through the dialogue and story telling. I really dont know where Yates got the idea of changing the film to action flik. I always associated the books with action/adventure or myster/Adventure. Clearly leanign toward and adventure. And i dont feel like the movies represent an adventure, rather a trio of teenage wizards who seem to always know what to do. There is absolutely no build up to anything they do. For example: ""Hey, we need to break into Gringots bank"" (the most difficult bank to break into and considered impossible) ""OKay, well give me the sword and i will help you"" (Scene cuts) Hermione suddenly changes into Bellatrix and Ron has make up on? I would be utterly confused if i hadnt read the book. The movie fails to explain anything that the trio does. Cut back to part 1 of dh7. ""Hey! we need to break into the ministry"" (keep in mind that Harry is the most wanted person in Britiain) ""Okay"" cut scene, the 3 are outside in london knocking out 3 random people who could be normal muggles. but miraculously they happen to be wizards! I mean for godsakes David Yates, build up the **** scenes before jumping into them. I can piece together each scene because ive read the books and i understand, but there were so many other scenes in these movies that are just like that. But, hell who am i right?","JUL 31, 2011",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"If you like movies you'll love this one. If you're a die hard fan of the movies, you'll hate it. I love the books. But I know for a fact that the movie doesn't *need* to be like the book.. I loved the movie but honestly, I disliked the liberties the movie has taken with the original story. I still can't believe he broke the wand. He doesn't drop the stone himself, he trips and drops it. There have been lots of places the movies have been different from the book. Most places, I defended it because you put everything in a movie. Case in point was Harry getting the new broom in HP: PoA. Sure, you can't explain the entire story the same way so the broom was given at the end of the movie. The battle at Hogwarts however deserved more. People have been waiting a long time for it. The number of liberties taken are too much. As a movie, I'd probably give it a strong 8/10 for a good visual treat and a nice ending to a saga we've been long awaiting. As a movie which is an end to a saga which was long awaited, the clear butchering of the book's version into the director's/writer's version of the story is just too much for me to handle. I thought the seventh movie was split in two to avoid this exact scenario. For this reason, I'd give it a 1.5/10. In the end, I'll stick to something in between.","SEP 10, 2011",3,Adventure
Harry Potter and the Deathly Hallows: Part 2,"One thing I was looking forward to in this movie (which I think a lot of old school adventure fans would agree on) when the hero goes to defeat evil its normally in a HUGE glorious battle Lord Of The Rings is a PERFECT example of this. But in this movie the final confrontation between Harry and Voldermort was built up soooooo much that what took over 8 films to hype us up for the final battle ended in mere minutes 3/4 of the way through the film. Thus leaving me VERY dissatisfied already I figured ""well I am watching it now, might as well see it through"" , the thing I hated yet LOVED about the Lord Of The Rings movies was even though the films had a long running time it TOOK that time and explained everything in detail and had you leaving the cinema adventure satisfied. Harry Potter on the other hand takes less than 5-10mins to explain what the after events of the Deathly Hallows is and I felt ripped off as an adventure fan, hell even my inner child was raging inside of me of the end result. For the new generation of children I take my hat off to you for enjoying this film, however for people like me (80s kid) who grew up with the best expectations from adventure films such as Star Wars, Indiana Jones etc this is not for you","JAN 15, 2012",2,Adventure
Harry Potter and the Deathly Hallows: Part 2,I was so hyped for this movie and when I saw it I was shocked. It's complete **** There are so many stupid jokes that ruin everything! Don't watch this movie!,"FEB 13, 2012",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,"Why will I like this The characters are horrible, all protagonist and antagonist. Harry Potter wear unattractive looks with glasses, and fight by magic sticks, flying around by bloom. I don't like tough guy, macho, huge muscle protagonist, I like characters who are physically weak with weak weapon. But I still don't like this. I like protagonist like from most horror movies and mafia movies like Scarface, and Training Day.","MAY 27, 2013",1,Adventure
Harry Potter and the Deathly Hallows: Part 2,Boring!!,"AUG 9, 2011",0,Adventure
Harry Potter and the Deathly Hallows: Part 2,i hate this film so much ....................................................................................because they are so annoying for me...............................................................,"APR 10, 2015",0,Adventure
The Martian,"The martian manages to give you the experience of all the feelings of astronaut Mark, from sadness to anger. It was without a doubt the two best hours spent in my entire life, it became my favorite movie!","MAY 10, 2020",10,Adventure
The Martian,"Incredible, one of the best movies I have ever seen. From the story to the acting, everything is very well done and how well it handles the science plus the incredible visual resources it has make it even better. 10 out of 10.","JUL 16, 2022",10,Adventure
The Martian,"it survives with **** and even though it's a cliche movie that America saved again, it's still a good production","SEP 19, 2021",8,Adventure
The Martian,"It's a pretty clever film and so easy to understand. Considering that this is a sci-fi film directed by Ridley Scott (Alien, Blade Runner, Prometheus,...), is appreciated that develops in a more comical way, but justly stabilized with the drama. The performances are very good like so all the technical aspects.","DEC 13, 2021",8,Adventure
The Martian,"Excellent movie. The story is so enjoyable, scoring is really great, visual is decent, and the voice is stunning","JUL 21, 2023",9,Adventure
The Martian,"On paper, this film sounds boring; on screen, ruddy amazing. The character building was done really well and it shows us what humans dream of doing in the future. (Going to mars, not getting stuck on it. Tho we will never leave Earth permanently).","MAY 10, 2023",10,Adventure
The Martian,"The fact that Ridley Scott has yet to win an Academy Award for directing makes a mockery of The Oscars. BAFTA finally limped in with an Academy Fellowship 2018 - well done Blighty - but come on guys? How about Best Director for The Martian? Or Blade Runner, or Thelma and Louise or Alien?? The man is one of the best - if not the best visual storytellers in the business. At least he's made money. The Martian is a superior science fiction tale about a lone astronaut (Matt Damon) unwittingly left behind by his loyal crew after a mission to Mars. While Moon and Gravity succeeded with effectively a single player (sorry George) The Martian adds another storyline which includes NASA and Damon's crew - now on a mission at an impossible distance from where Damon resides. The added storyline adds to his isolation and Damon is utterly endearing as a man who will stop at nothing to survive. Gripping, funny, beautiful to look at and ultimately extremely moving - The Martian is THE film of the year bar none.","APR 8, 2019",9,Adventure
The Martian,"this movie has become one of if not my all time favorite movie, i do not give out 10's easily but this movie for me is one i could watch over and over and never become tired of. i wish i would have seen this in theaters but not knowing much about it i passed and regret it highly, if you have not seen this movie yet i very highly recommend getting it as fast as possible.","JAN 22, 2018",10,Adventure
The Martian,"Very nice movie even if a bit boring in many points but they are compensated by many scenes of a stratospheric beauty, so in general it turns out a very good movie that is a pleasure to watch.","OCT 2, 2022",8,Adventure
The Martian,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,"JUL 27, 2020",10,Adventure
The Martian,So so much to live about this movie! It’s a must see. Huge and amazing cast that share brilliant chemistry. Laugh and cry!,"MAY 8, 2021",10,Adventure
The Martian,"Another movie in which Matt Damon must be saved. :))) I want to mention that I read the book before I saw the movie. Although many of the screen adaptations unfortunately lose a good part of the beautiful and important details of the stories in the books, The Martian still manages to capture the essentials. The first scenes seemed to me to be exactly as I had imagined reading the book. I really liked this movie, sci-fi is often my innocent pleasure, and the more realistic the story seems, the more I like it.","OCT 22, 2022",9,Adventure
The Martian,"When the crew of the first manned mission to Mars are caught in a severe dust storm and forced evacuate the surface, astronaut Mark Watney is struck by debris and presumed dead. Mourning the loss of their colleague, the crew begin their journey back to Earth not realising he is still alive and now trapped alone on the red planet. Although Matt Damon shares more screen time than Tom Hanks did, The Martian is very much Castaway in space with much of the movies focus on Watney’s attempts to survive against all the odds. As one would expect Damon does a great job in the lead role, managing to infuse his character with enough charm (and humour) to make the audience care about his plight. In fact, despite the grand scenery this is very much a character based movie and in that regard it largely succeeds even if it’s never quite going to be considered as an all time classic.","DEC 19, 2020",7,Adventure
The Martian,"Somehow after the atrocious Alien Covenant, Ridley Scott made a fantastic Sci-fi movie. A Mars mission goes wrong stranding Matt Damon by himself for over a year with nothing to eat but Potatoes. We see so many sides to Matt that I found myself on a roller coaster of emotions throughout the film. I loved it so much that I bought it when it came to home video. Just an overall great job from everyone involved!","NOV 23, 2019",9,Adventure
The Martian,........r................................................................................,"DEC 30, 2021",8,Adventure
The Martian,"Not the best movie I've ever seen, but certainly better than most of the crap that comes out nowadays. The story was good, and the characters were believable. I'd say that there are some moments where it takes itself too seriously, but for the most part, the tone is good.","MAR 28, 2023",7,Adventure
The Martian,"It made me feel alone, overwhelmed and anguished, you really feel the loneliness with the film and the fear of being totally alone on a planet that is not yours.","JUL 2, 2018",7,Adventure
The Martian,"Ridley Scott and Matt Damon are at the top of their game in this thrilling sci-fi survival flick. Smart, captivating, and at times quite funny, this is one of 2015's best movies.","JAN 31, 2021",10,Adventure
The Martian,"!! Alone on Mars!! Is an excellent science fiction film that tells the story of a lost astronaut. Even if the film does not respect the true environment of Mars, the feeling while watching the film is overwhelming. This film is beautiful, this film is clean, this film is by Ridley Scott and he knows what it means to “tell a story” believe me. Beautiful 3D although it can't be used (scene in the heart emoticon space but we know Gravity) Great music, simply great quality Discreet Dolby Atmos. A more realistic appearance that Intestellar lacks. In short, run to the dark rooms for a Robinson Cruzoé with MATT DAMON on MARS","DEC 8, 2018",9,Adventure
The Martian,Looking like it is set in the not so distant future? A interesting sci-fi story about a man using logic reason and maths to survive being marooned on Mars. The tense rush to try and save him leading to accidental further complications made this as much about Nasa as the man. I get that China's state version of NASA would have scientists that wanted to help for pure science sake. I was not however convinced that the CCP would let them? Unless to own the Amercians which was never ever mentioned. Could of been a near perfect film without the confusing China motivation stuff.,"AUG 20, 2023",9,Adventure
The Martian,"I never get tired of this movie. The humor, the soundrtack, The performances, the positivy. It just makes me feel really happy. A movie about a man stuck alone on a desert planet could have easily been a depressing downer. Instead, this is one of the most positive and uplifting movies I've seen.","SEP 25, 2020",10,Adventure
The Martian,"This movie is a Masterpiece, the CGI was good, the story was original, the music is amazing and fits perfect with the scenes, and Matt demon does and excellent job as Mark Watney, some people might not like to much the ending because it was kind of unrealistic, but for me it gives the movie that action scene needed","SEP 21, 2019",10,Adventure
The Martian,"The Martian is one of the best entertainments of its genre. It has a wonderful cast, with Matt Damon delivering a great performance. A very well-written script, with intelligent and convincing proposals, without seeming too forced or even trippy, which is a very positive point because following someone intelligent is very satisfying. Of course, the film abuses archetypes a little, especially in the character of Donald Glover, who I believe is there just for visibility, but anyway, the rhythm is phenomenal, proposing several comical, discovery and even tense scenes, which made me stop being a bit annoying this time. The atmosphere on Mars is very good. It could be more immersive, in terms of heat and emptiness, but perhaps it would deviate a little from the purpose, which is to have fun, and in that it works very well - I, at least, laughed a lot. Anyway, the photography takes great advantage of the warm tone in the desert and with a cleaner color palette in the ""base"" or in the ship, which gives a great contrast between conditions. Some open plans are true paintings and HDR adds a lot to this work. The OST is present at different moments and gives the weight that the moment needs. The soundtrack, according to my musical taste, couldn't be better, with classic songs that simply cheer us up just by listening to them. The Martian is fun, intelligent, has a great cast, and even though it pushes one stereotype or another, it works very well as a whole. Audio: English, with Portuguese subtitles. Q60T 50' TV Speakers [Dolby 7.1] Quality: 4K HDR [Bluray]","SEP 26, 2020",8,Adventure
The Martian,"This is a science fiction and adventure drama film, with themes covered including exploration, peril, hope and mutiny. Its fairly slow paced (understandably so, I thought), with some good visual effects - I imagine this would have been quite impressive if viewed at the cinema - it certainly looked impressive on my smaller TV screen. It is fairly immersive and thus atmospheric as well. I liked how the viewer sees things from time to time from the in-built space capsule's camera, as if viewing his activities from a cold and scientific type of viewpoint. Some of the music used is pretty space-y, new age style at times, while other music tracks are very much retro disco in style (believe it or not). That aside, the film definitely has quite a futuristic feel - you could argue that the selfish element of the plot is sadly reminiscent of current society, given how much emphasis people often put on themselves (often, not always of course). I thought it did have a surprisingly uplifting element to itself and its fair to say that the fragility of humanity, of life and so on is quite well put across. There are also quite sobre aspects of the plots, possibly not the ones you may expect, I wouldn't want to provide spoilers but lets say that sadly too much emphasis is put on public relations. I'd go so far as to say its somewhat thought provoking. Cast wise, Matt Damon plays Mark Watney, the astronaut aka 'man left behind'. He comes across as very knowledgable and with a quite scientific mind but also headstrong and determined to do all he can to increase his chances of being re-discovered. I found myself feeling quite sorry for him, for obvious reasons and hoping for a good outcome. Other members of his team include Melissa Lewis, played by Jessica Chastain, Annie Montrose played by Kristen Wiig. Chiwetel Ejiofor plays Vincent Kapoor, who works for NASA as the director of the mission Mark is involved in, while Sean Bean plays Mitch Henderson and Jeff Daniels plays Teddy Sanders, NASA's Chief Director. The cast played their roles well - I thought it was well cast. Content wise, there are some instances of mild innuendo's and mild to moderate profanities and there are some ocassional scenes featuring injuries, with a bit of blood shown but no very graphic detail present. Some scenes obviously feature an element of peril and threat, which younger viewers (predominantly children) may find somewhat frightening or disturbing but otherwise there's nothing obviously likely to disturb or upset people. Due to this content, the film has been given a 12 rating. Normally I'm not very keen on sci-fi type films, especially if its predominantly set in space but I found this surprisingly watchable as I was curious to see what the ultimate outcome would be for Mark. It definitely does have somewhat a sterile feel to it but I felt it worked in its favour somehow. Oh yes and of course a certain Mr Bowie does also feature in the soundtrack, although perhaps not quite the song you might expect. Yes I would recommend this film as I felt Matt Damon did well in portraying an interesting character and while the plot is far from entirely original, I felt it featured decent visual effects and it did well at portraying humanity, the fragility of it in a somewhat sterile setting or way. Its hard to explain precisely but I found it surprisingly watchable and quite engrossing and I suppose it is potentially quite thought provoking, so I'd recommend it on that basis.","NOV 23, 2021",7,Adventure
The Martian,"The Martian benefits from being the product of Andy Weir's truly excellent novel, which in itself was the product of years of research to ensure the story was as scientifically plausible as possible. That really shows in the movie, as believable problems continue to arise and the creativity of people works to come up with solutions to the situation of how to safely bring home a single man stranded on Mars with scant resources. Easily one of the best Ridley Scott movies, this movie delivers a beautiful blend of wonderful Mars vistas and an excellent score, with lots of humour from the main character, Mark Watney, who is ideally played by Matt Damon with a stoic continuous sense of humour throughout the challenges as he breaks the wall and talks to the audience throughout in the for of video diary entries. Gripping, lots of really excellent supporting cast with developed characters. I have found myself coming back to re-watch The Martian countless times in the years since its release. I think that's because the story is uplifting and positive, combined with an inspirational glimpse into the potential near future of Mankind as we step forward to becoming a multi-planetary species. If you love a good sci-fi movie, look no further than The Martian, it's in the top 5 of the last decade in my opinion, and crafted by a legendary director.","MAR 1, 2021",9,Adventure
The Martian,"Scifi with some laughs and a heart for a change. Avoids the pretentious self-importance of many recent scifi films like Interstellar. A good story and well directed, with a really upbeat and inspiring end credits sequence set to ""Love Train"", which wraps it up on a high note, shows us all the characters again, and leaves us with a good vibe - one of the best end sequences in cinema imho. Points for daring to lay in 70s disco and 80s pop as the main soundtrack - helps to keep a light mood and avoid the dreaded heavy pretentious quality of so much sci fi. Points off for some very thin and weak science that breaks credibility several times -- esp. during the final pickup when he magically flies around like Iron Man using just a little whiff of escaping air from his spacesuit. Come on! The screenwriter ran out of ideas at 3 AM. This is where the director has to step in and take control -- find a better way. Watney misses his big moment when he finally gets a chance to send a message back to Earth. He should have sent, ""SEND - EARTH - WOMEN"" -- cut to the next scene, mission control telling him they got 172,000 volunteers.","SEP 25, 2019",8,Adventure
The Martian,"One of the best sci fi movies I have seen, I rewatched it in 2020 and it is still a great movie. Great script, scientifically made sense and Matt. D is just brilliant and believable. A must see","JUL 26, 2020",10,Adventure
The Martian,"The Martian is a solid sci-fi movie, brilliantly directed by the great Ridley Scott, who once again returns to science fiction. The Martian is not about far future and distant planets, it describes a fairly realistic situation in the near future, after mankind finally landed on Mars. This is probably the most realistic sci-fi film I've ever watched, since is based on a book by the same name, written by Andy Weir, who studied for a long time to make it as realistic as possibile. It has an outstanding cast and Matt Damon performance as astronaut Mark Watney is truly terrific. If you're looking for a more realistic and down-to-earth sci-fi movie, definitely watch The Martian.","MAY 21, 2023",8,Adventure
The Martian,"A pretty good sky-fi movie, but, unfortunately, with its drawbacks. It's really incredible that the director was able to competently fit 700 days (sol's) into 2.5 hours","AUG 15, 2020",8,Adventure
The Martian,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,"DEC 30, 2017",8,Adventure
